subbasn,MassFlux_Low,MassFlux_Median,MassFlux_High,subbasin,mask,name
9583.0,85.62034881542414,356.51536514102406,1006.1776907453884,9583,0,Basin59984
9585.0,14.426733264305183,60.07160854487628,169.53746815690732,9585,0,Basin59988
9588.0,2534.278552747165,10552.505988377361,29781.87518723759,9588,0,Basin60692
9589.0,1700.4595301787986,7080.5592209876295,19983.151983761465,9589,0,Basin60693
9591.0,702.5018648800482,2925.1540356355426,8255.534039847327,9591,0,Basin60699
9592.0,901.8931138287311,3755.4011078368962,10598.703966128724,9592,0,Basin60700
9594.0,291.7598803013873,1214.8616736353729,3428.65086016698,9594,0,Basin60705
9595.0,27874.863002468006,116068.40078407449,327574.7608331954,9595,0,Basin60709
9596.0,2716.8535469146323,11312.731701210583,31927.42689966161,9596,0,Basin61412
9597.0,103.83690093348734,432.3674355872946,1220.2516649475813,9597,0,Basin61421
9607.0,2891.4164011340513,12039.59559014728,33978.822998584976,9607,0,Basin62133
9609.0,280.92174139553885,1169.7326464481862,3301.2851845169894,9609,0,Basin62616
9611.0,16562.687099099265,68965.52654300995,194638.38314692787,9611,0,Basin62618
9615.0,8816.449110171896,36710.89428210735,103607.54807680643,9615,0,Basin62851
9616.0,2908.646977902518,12111.342148683765,34181.31016644832,9616,0,Basin62852
9617.0,4478.457325290381,18647.89002479241,52629.12277286454,9617,0,Basin62853
9618.0,913.3593126705239,3803.145319620871,10733.450362655714,9618,0,Basin62862
9623.0,5870.218219277889,24443.056129273045,68984.56609628416,9623,0,Basin63336
9625.0,19526.07805681907,81304.81765737601,229463.0236893539,9625,0,Basin63340
9626.0,4205.0531540224265,17509.45985837484,49416.18120590623,9626,0,Basin63341
9629.0,11714.678709953077,48778.859413339975,137666.4371879009,9629,0,Basin63573
9635.0,52782.85371736967,219783.014512122,620283.9698631,9635,0,Basin64294
9643.0,9076.904505491648,37795.40692016663,106668.32056641576,9643,0,Basin65012
9646.0,52243.05337740733,217535.3348662496,613940.4421031541,9646,0,Basin65015
9647.0,100.171932452089,417.10683931020145,1177.1823528706404,9647,0,Basin65022
9648.0,15.576302607544537,64.85831100323016,183.04676872780033,9648,0,Basin65025
9652.0,8432.366972434258,35111.611103819116,99093.96125133685,9652,0,Basin65503
9657.0,2.9275938418699172,12.190235171418077,34.40396648702326,9657,0,Basin65743
9658.0,5.418184637223057,22.560829301282695,63.67243980827071,9658,0,Basin65745
9659.0,4.282835416327572,17.83333814234439,50.330248692782014,9659,0,Basin65746
9664.0,3784.5671896081426,15758.594448295727,44474.790490747226,9664,0,Basin66224
9670.0,106964.41148345801,445390.1057951545,1257004.9763564742,9670,0,Basin66454
9672.0,1522.0667492296952,6337.7478645927,17886.748046328765,9672,0,Basin66461
9673.0,7202.489152631487,29990.51143449794,84640.90608689445,9673,0,Basin66470
9683.0,88869.97599058755,370046.51789798273,1044366.0701683459,9683,0,Basin67175
9685.0,5305.316713318541,22090.857505322438,62346.05900505428,9685,0,Basin67190
9694.0,1745.4630659845755,7267.949861441823,20512.016375917232,9694,0,Basin67666
9697.0,9736.818128237219,40543.2273790841,114423.37382433879,9697,0,Basin67893
9700.0,4541.371442481731,18909.858701319907,53368.46548784626,9700,0,Basin67902
9702.0,2904.038229909667,12092.151740138988,34127.14991743238,9702,0,Basin67907
9703.0,296.7176324690886,1235.5053039031852,3486.9124731643683,9703,0,Basin67911
9704.0,15.100141546078529,62.87561953977387,177.45110550197577,9704,0,Basin67912
9707.0,26569.315881331106,110632.221008583,312232.46889349964,9707,0,Basin68335
9712.0,3482.234807483834,14499.709836188355,40921.89562063675,9712,0,Basin68387
9716.0,12393.540646435706,51605.578931701086,145644.16380353906,9716,0,Basin68615
9718.0,113.32348964978232,471.86873039542024,1331.7344381396172,9718,0,Basin68627
9726.0,7240.55193828128,30149.001420955174,85088.20542984629,9726,0,Basin69108
9727.0,13068.687711181887,54416.83006115822,153578.23466307594,9727,0,Basin69333
9729.0,33220.7080678557,138328.01467075257,390397.0935775984,9729,0,Basin69335
9730.0,879.9426859325753,3664.001517381246,10340.750907574393,9730,0,Basin69350
9733.0,5902.998414050586,24579.549886545345,69369.78644559247,9733,0,Basin69824
9734.0,3794.9797863715035,15801.951556606025,44597.15535740535,9734,0,Basin69829
9736.0,1234.6958765893635,5141.16162069496,14509.67513058928,9736,0,Basin70053
9737.0,5305.765825803511,22092.727568967166,62351.336803723214,9737,0,Basin70062
9738.0,121.01238075557931,503.8845754373757,1422.0913545065582,9738,0,Basin70070
9741.0,16815.639853402252,70018.79886450173,197610.98746019616,9741,0,Basin70075
9748.0,7933.603937521105,33034.80707333991,93232.68825208841,9748,0,Basin70547
9752.0,2216.5271049474236,9229.417785587812,26047.781336868316,9752,0,Basin70551
9755.0,9287.861190595839,38673.81141932363,109147.40308829401,9755,0,Basin70773
9756.0,3345.671144357862,13931.071131745453,39317.05152568875,9756,0,Basin70786
9757.0,337.8071086155157,1406.5981550124052,3969.7803287027223,9757,0,Basin70789
9759.0,183.97606965028487,766.0596640405884,2162.0166172435534,9759,0,Basin70792
9760.0,61.774490165112546,257.22337297518993,725.950252729051,9760,0,Basin70796
9769.0,4630.431560992051,19280.696955420663,54415.06604040185,9769,0,Basin71271
9771.0,315288.1406968998,1312831.2154801749,3705146.0045986758,9771,0,Basin71493
9773.0,177067.44123528208,737292.7620590506,2080829.0504910427,9773,0,Basin71510
9778.0,685.9034368848611,2856.0396872435736,8060.475643318204,9778,0,Basin71937
9779.0,7808.198167747938,32512.628824593765,91758.96746512307,9779,0,Basin71991
9782.0,69989.74352250424,291430.94268213445,822492.7775656187,9782,0,Basin72214
9783.0,1197.997103316378,4988.351258033962,14078.405140967967,9783,0,Basin72227
9784.0,12930.892794340552,53843.06452794172,151958.92134396356,9784,0,Basin72234
9785.0,3252.3651909258065,13542.553606205216,38220.555540143905,9785,0,Basin72236
9786.0,772.8831291513108,3218.2152351974382,9082.62781995866,9786,0,Basin72648
9792.0,41946.714335565404,174662.31316166185,492941.7918572235,9792,0,Basin72711
9793.0,3697.4136225699144,15395.69490156579,43450.59500409031,9793,0,Basin72714
9794.0,348723.92488475563,1452054.7876032838,4098070.590726238,9794,0,Basin72934
9801.0,15181.203644922689,63213.1547655509,178403.71637719913,9801,0,Basin73435
9803.0,1956183.3281728206,8145369.917024697,22988320.54583947,9803,0,Basin73654
9807.0,6115.6038574966105,25464.819665865303,71868.24454680359,9807,0,Basin73676
9808.0,4778.557219419239,19897.47875941409,56155.78229533912,9808,0,Basin73677
9809.0,43263.42554615278,180144.97919283865,508415.279919079,9809,0,Basin73678
9810.0,191238.6877819381,796300.5470889384,2247364.136163682,9810,0,Basin73679
9812.0,258977.6783515568,1078359.558659579,3043406.923278377,9812,0,Basin73681
9814.0,727736.214806708,3030227.5795146213,8552078.49788735,9814,0,Basin73683
9816.0,4367.142127307927,18184.383638711086,51320.9890126027,9816,0,Basin74087
9823.0,8433.12814937764,35114.78057555873,99102.90631252542,9823,0,Basin74150
9824.0,24878.54800807641,103592.01696781737,292363.20956631226,9824,0,Basin74156
9827.0,37602.57386440993,156573.70633250006,441891.1095367915,9827,0,Basin74393
9831.0,81385.98104798613,338883.8418917567,956417.0153807962,9831,0,Basin74802
9833.0,4610.101418055587,19196.04408454779,54176.15395285089,9833,0,Basin74804
9835.0,74231.92075828814,309094.9838491331,872345.2268243253,9835,0,Basin74806
9836.0,9640.150752663652,40140.71319668888,113287.37568755585,9836,0,Basin74809
9839.0,163925.37329311873,682570.3833730103,1926388.479334636,9839,0,Basin74815
9844.0,16028.808263853349,66742.50350558833,188364.4426524364,9844,0,Basin75093
9845.0,1271.4181833052498,5294.069974477285,14941.22167625785,9845,0,Basin75103
9847.0,355181.11712942115,1478941.9503250264,4173953.0517454357,9847,0,Basin75126
9849.0,6347.274077075834,26429.47344348118,74590.7446274002,9849,0,Basin75530
9850.0,148911.1855078641,620052.6674957341,1749947.4696541931,9850,0,Basin75531
9851.0,172562.63895651753,718535.1740379592,2027890.3318707403,9851,0,Basin75536
9852.0,31996.326382054358,133229.80040481378,376008.6268841688,9852,0,Basin75537
9858.0,21823.78054221995,90872.24236308527,256464.7471437218,9858,0,Basin75594
9863.0,216.1623046502136,900.0802267020576,2540.256977789511,9863,0,Basin75825
9864.0,238.16641633033544,991.7033515640449,2798.8409077024453,9864,0,Basin75826
9865.0,66638.340637255,277476.00510129065,783108.3688065872,9865,0,Basin75834
9870.0,15908.378765900834,66241.04600126483,186949.2011143681,9870,0,Basin76310
9872.0,668150.347402435,2782117.433167587,7851848.105283625,9872,0,Basin76534
9878.0,6098.681513182752,25394.356559307507,71669.37960921242,9878,0,Basin77030
9881.0,1034208.574564628,4306350.682916918,12153624.806502283,9881,0,Basin77255
9882.0,931841.6741575118,3880104.1961655887,10950648.027203757,9882,0,Basin77286
9883.0,215107.88425765198,895689.7158425812,2527865.831405027,9883,0,Basin77287
9885.0,28533.5005387116,118810.90773456205,335314.8180091412,9885,0,Basin77680
9891.0,5632.434158595037,23452.944871938496,66190.21848635208,9891,0,Basin77982
9892.0,43398.439609043126,180707.1655024774,510001.91370294755,9892,0,Basin77999
9893.0,931919.5525731578,3880428.4748233464,10951563.22464803,9893,0,Basin78006
9903.0,3672.0524180543543,15290.093146686553,43152.559799293405,9903,0,Basin78469
9904.0,1401217.374241669,5834542.030383821,16466572.273445545,9904,0,Basin78696
9905.0,38151.55808467059,158859.62682278932,448342.56275602925,9905,0,Basin78718
9908.0,348074.4174845479,1449350.2977109791,4090437.827427505,9908,0,Basin79074
9909.0,187549.426300026,780938.7969615238,2204009.3420080487,9909,0,Basin79075
9920.0,213631.5818742013,889542.5266454304,2510516.888734582,9920,0,Basin79416
9921.0,644468.4445107556,2683508.1379069206,7573547.41282354,9921,0,Basin79444
9924.0,1794919.9416222353,7473883.804956876,21093214.719641082,9924,0,Basin79448
9927.0,159409.69133017553,663767.4933339846,1873321.9068144793,9927,0,Basin79451
9933.0,270389.3775559141,1125876.8388973824,3177512.8608478904,9933,0,Basin79793
9934.0,155306.7520871863,646683.2265375588,1825105.7293532183,9934,0,Basin79797
9940.0,80806.16669132204,336469.54751033883,949603.2581546142,9940,0,Basin79837
9941.0,519692.7689243845,2163953.54419357,6107231.252475522,9941,0,Basin79862
9944.0,273835.64714268816,1140226.7928172362,3218012.106908912,9944,0,Basin80137
9945.0,321079.4967036252,1336945.8965106197,3773203.812044582,9945,0,Basin80165
9946.0,160655.0955313071,668953.2434466331,1887957.4220918175,9946,0,Basin80166
9950.0,146162.94874513397,608609.2589308975,1717651.2391692356,9950,0,Basin80319
9957.0,443241.061336389,1845615.5693606653,5208799.9372719405,9957,0,Basin80511
9959.0,16987.98197342434,70736.41581770181,199636.28633763717,9959,0,Basin80518
9960.0,2006.1345482744596,8353.362266041704,23575.328237201826,9960,0,Basin80519
9961.0,2.1426498839106776,8.92179973920145,25.17960440591836,9961,0,Basin80520
9963.0,1162.734536244827,4841.521127705656,13664.01289897542,9963,0,Basin80553
9968.0,405636.56539326865,1689033.8596667831,4766886.240199068,9968,0,Basin80857
9971.0,2143.616961917425,8925.826564289942,25190.969137889933,9971,0,Basin81046
9972.0,81714.06401065367,340249.949585199,960272.5212543048,9972,0,Basin81048
9973.0,32442.167450134424,135086.24216638712,381247.98110926454,9973,0,Basin81051
9974.0,21767.13965758258,90636.39485781599,255799.12506562134,9974,0,Basin81052
9977.0,35859.93312802736,149317.50839548424,421412.2601021534,9977,0,Basin81231
9979.0,18112.2594101976,75417.80507196781,212848.36606798603,9979,0,Basin81241
9983.0,2552.272026079859,10627.42917899867,29993.327624617967,9983,0,Basin81245
9984.0,4574.4136096120765,19047.443287723785,53756.764436407015,9984,0,Basin81246
9985.0,0.0,0.0,0.0,9985,0,Basin81247
9988.0,1072.28016368637,4464.877326232717,12601.02760449954,9988,0,Basin81271
9989.0,40.75944813348849,169.71864440290065,478.9894921757418,9989,0,Basin81274
9992.0,1056379.2655452765,4398667.428874519,12414166.312835412,9992,0,Basin81303
9994.0,51644.95584106264,215044.91098325953,606911.8279210617,9994,0,Basin81615
9996.0,15928.53625251182,66324.9799468615,187186.08421061892,9996,0,Basin81775
9998.0,136341.29323279718,567712.7763807201,1602230.888756934,9998,0,Basin81952
9999.0,5.462703992269173,22.74620385697768,64.19561429276553,9999,0,Basin81969
10000.0,504.6904301822938,2101.485166657105,5930.929488232097,10000,0,Basin81989
10001.0,202.15486686729162,841.7545265039175,2375.6469102451333,10001,0,Basin81990
10002.0,164.03337999651262,683.0201134877655,1927.6577329280794,10002,0,Basin81995
10003.0,93402.19897262931,388918.2832399627,1097627.0264375692,10003,0,Basin81996
10004.0,24271.213158814102,101063.129751831,285226.0420051605,10004,0,Basin82023
10008.0,283635.168111006,1181031.1091341253,3333172.34060019,10008,0,Basin82477
10010.0,165457.1226130854,688948.448583766,1944389.0132601322,10010,0,Basin82497
10011.0,891952.1626419474,3714007.8889206145,10481881.698439844,10011,0,Basin82672
10012.0,20.79725623498172,86.59788827221237,244.4014249166941,10012,0,Basin82689
10013.0,553.6636219879927,2305.405094574811,6506.443763999823,10013,0,Basin82690
10015.0,134.5039668034583,560.0623158079526,1580.639329163981,10015,0,Basin82709
10017.0,775.249489056038,3228.068543168743,9110.436379224677,10017,0,Basin82716
10018.0,383628.2821873671,1597393.3649498823,4508253.2881058445,10018,0,Basin82744
10020.0,32952.872989119496,137212.77370041897,387249.5978624809,10020,0,Basin83018
10021.0,1264133.031533797,5263735.263397022,14855609.350595267,10021,0,Basin83056
10023.0,125301.71859670087,521744.9890866737,1472498.0172160307,10023,0,Basin83218
10025.0,1128.9123148960807,4700.6884663014935,13266.547050688307,10025,0,Basin83392
10026.0,67.09497791745628,279.37740131072337,788.4745959997471,10026,0,Basin83402
10027.0,48489.48991903999,201905.83714223694,569829.9956396848,10027,0,Basin83412
10028.0,0.16418040508178602,0.6836323126049886,1.9293855156669815,10028,0,Basin83413
10029.0,235.52287985734313,980.6959055074517,2767.7750750984387,10029,0,Basin83414
10033.0,39.220805946759256,163.31187792025418,460.90795590842197,10033,0,Basin83425
10034.0,407.5454962200543,1696.982474454695,4789.319267366808,10034,0,Basin83426
10036.0,21046.683313486323,87636.47999952271,247332.59683238147,10036,0,Basin83428
10037.0,63750.53780725143,265451.45609351393,749172.0111180099,10037,0,Basin83465
10040.0,2178.0123096173743,9069.045671827505,25595.170148513298,10040,0,Basin83747
10042.0,107527.56821129603,447735.0393212911,1263622.9794805364,10042,0,Basin83939
10043.0,632794.308717072,2634898.0955189457,7436357.420527917,10043,0,Basin83940
10044.0,999904.0852721796,4163509.9015456745,11750491.52923797,10044,0,Basin84112
10045.0,3.2307984378014685,13.452751602693121,37.967111281206094,10045,0,Basin84125
10046.0,0.0,0.0,0.0,10046,0,Basin84137
10047.0,35.16403687901121,146.4198595450562,413.2343527411021,10047,0,Basin84138
10048.0,5.716139640123545,23.801486903410172,67.17389338691395,10048,0,Basin84139
10049.0,0.0,0.0,0.0,10049,0,Basin84140
10050.0,12481.702763499175,51972.67798924227,146680.2113855149,10050,0,Basin84141
10051.0,374.69148172206513,1560.181338543075,4403.231416795622,10051,0,Basin84142
10052.0,22257.401500617558,92677.80069652754,261560.4952995703,10052,0,Basin84143
10054.0,595107.7314070925,2477974.6064597373,6993479.1345307715,10054,0,Basin84186
10056.0,61.198328649790206,254.8242886937399,719.1794223014252,10056,0,Basin84464
10058.0,32.96707756293382,137.27192025716803,387.4165245974949,10058,0,Basin84636
10059.0,200389.6138089242,834404.1729095064,2354902.3294250024,10059,0,Basin84660
10061.0,785617.0973604221,3271238.3236171347,9232272.55866779,10061,0,Basin84831
10062.0,589065.4459456037,2452815.0779435337,6922472.499816268,10062,0,Basin84906
10063.0,3509.7230716017507,14614.168474288716,41244.927218795594,10063,0,Basin85177
10064.0,79720.51611284018,331948.996989838,936845.1065338106,10064,0,Basin85196
10066.0,714.2159716509511,2973.9305135465634,8393.193755825601,10066,0,Basin85356
10067.0,220750.63485768056,919185.61744076,2594177.284777267,10067,0,Basin85381
10069.0,63806.7246218457,265685.4128923162,749832.2971381088,10069,0,Basin85551
10070.0,1052642.6737771444,4383108.599729005,12370255.311203988,10070,0,Basin85626
10074.0,1731.8431581285558,7211.237800703275,20351.960412301887,10074,0,Basin86075
10076.0,330971.05352052394,1378133.4417516706,3889445.615933508,10076,0,Basin86271
10077.0,98.83983154229442,411.5600919676521,1161.528010932063,10077,0,Basin86275
10079.0,3073.4322820844636,12797.493206266445,36117.804225681786,10079,0,Basin86618
10080.0,3390.409299288279,14117.35675030953,39842.79726299165,10080,0,Basin86627
10082.0,4032.6827320524358,16791.725058431195,47390.54973476545,10082,0,Basin86631
10083.0,27944.622691348148,116358.87380009599,328394.55009632785,10083,0,Basin86795
10084.0,459741.7847986355,1914323.084941052,5402710.147386392,10084,0,Basin86823
10085.0,32671.96639753752,136043.1041364201,383948.490712796,10085,0,Basin86991
10086.0,272122.8939669294,1133095.0439713118,3197884.4846900767,10086,0,Basin87045
10087.0,2184409.765378487,9095684.097250922,25670350.609156344,10087,0,Basin87067
10089.0,5501.130920818692,22906.210101434976,64647.19290422087,10089,0,Basin87348
10090.0,1609.1520831163625,6700.363294669529,18910.141683007023,10090,0,Basin87349
